"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q2",213.365540899072,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q3",215.190083955804,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q4",211.925836100771,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q1",207.228866702827,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q2",199.352528720525,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q3",192.511290841626,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q4",181.369216392693,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q1",171.430457326805,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q2",166.954134549917,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q3",162.050738695736,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q4",158.458548070711,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q1",154.31711613496,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q2",151.31691188103,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q3",148.669944720377,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q4",147.406841856746,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q1",146.631978785581,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q2",145.335861554191,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q3",144.058183001354,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q4",143.026834848732,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q1",141.892739540699,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q2",141.37446604135,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q3",141.382835589331,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q4",142.348916892529,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q1",144.056026955716,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q2",146.283659726987,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q3",148.282350765006,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q4",150.688823750725,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q1",155.820816794776,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q2",151.900320377936,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q3",154.578184771289,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q4",158.331159077481,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q1",160.42689104512,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q2",158.665172973666,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q3",161.675404576849,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q4",161.563234946653,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q1",165.415176932682,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q2",164.835727613919,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q3",164.168696737965,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q4",164.525570768371,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q1",168.619846452844,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q2",165.320234372232,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q3",164.408748008628,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q4",165.75259298019,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q1",165.319385165419,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q2",164.607320301943,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q3",165.301372045426,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q4",160.514826201898,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q1",163.797688003842,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q2",162.792331229453,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q3",158.752271805886,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q4",157.596786141887,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q1",159.46018745122,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q2",159.871316701437,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q3",160.708479465116,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q4",163.509479122792,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q1",165.953388667377,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q2",168.485366188756,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q3",171.221235849678,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q4",170.96052334831,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q1",169.082389849988,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q2",169.070249025519,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q3",167.395384706817,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q4",169.972267805559,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q1",167.582109389613,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q2",171.289436862098,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q3",171.853170206185,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q4",171.655840310325,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q1",177.783015268745,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q2",181.395108559756,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q3",183.333640985548,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q4",179.967783607617,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q1",180.940191365297,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q2",179.809783738753,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q3",175.586027876549,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q4",171.862130748461,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q1",167.628334803906,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q2",169.563706862175,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q3",166.856495782619,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q4",161.934404850586,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q1",160.94374656985,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q2",158.60174228466,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q3",156.430752168911,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q4",156.245118615953,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q1",152.825136104401,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q2",151.302909210296,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q3",153.004198461857,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q4",151.207088020989,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",150.471714697641,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",148.436368628224,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",147.303163016234,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",145.228704887747,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",148.274196775286,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",145.346852555529,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q3",144.256305771514,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q4",143.00796859594,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q1",142.64118417761,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q2",141.048150497912,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q3",139.625855710193,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q4",137.559383306459,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q1",137.114712334943,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q2",138.130543343473,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q3",138.022047976444,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q4",136.063920878287,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q1",135.97955182825,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q2",135.626555165657,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q3",134.532156069676,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q4",133.539272291249,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",132.327993632126,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",131.862684420617,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",131.735231761461,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",130.400599269244,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",128.71247151515,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",132.437960237588,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",131.071340679473,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",131.230354931231,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",125.602009364985,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",127.289615406213,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",124.65435148803,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",124.278031339835,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",121.208204243298,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",120.432392022411,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",119.539769631467,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",116.238799825142,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",114.815461939175,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",111.646544365455,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",109.455671883382,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",108.014079588978,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",106.81531168719,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",104.70990591765,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",103.554086355552,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",103.409771347959,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",102.937557317439,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",100.143193366464,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",98.682565482207,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",98.4998375401856,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",98.1444054245973,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",98.6501033490368,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",98.7008018313446,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",98.2523396100666,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",97.9643289342982,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",102.814490740462,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",100.414223989648,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",97.4425611915796,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",94.349311512003,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",95.7946074779442,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",96.3187070553118,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",95.7685079402399,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",97.0825840678513,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",96.5604628824056,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",96.6767514547062,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",98.3162846478173,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",98.2623726428645,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",97.6064758354187,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",97.6914249902644,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",97.3416942609162,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",96.2996034303283,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",96.4001352475715,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",96.023104501546,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",96.8455301514868,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",96.2907012394047,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",97.1416883850368,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",98.2380231499302,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",99.2064057780002,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",98.5605833085465,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",98.6835482819763,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",99.1970777737018,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",99.9316358873063,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",100.46080252032,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.4671026171764,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",100.301104640824,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",99.7709902216804,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",99.338678322797,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",102.010139578845,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",101.359829328572,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",101.420407331152,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",103.073923888817,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",102.476954755066,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",101.962657983514,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",102.070865253209,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",103.445015569509,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",102.960341859374,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",103.267174702143,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",102.692203931551,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",104.055641215661,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",104.098438383756,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",102.792877505113,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",100.735118222974,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",96.4676319842502,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",100.143517018047,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",98.0728721712202,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",97.698777661629,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",103.152520130039,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",106.09655527174,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",109.345610122611,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",108.8030972389,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",110.003074821615,
"JPN","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q2",113.034538760953,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q1",100.374826723549,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q2",103.213443116604,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q3",105.403558481732,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q4",107.17415544958,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q1",108.869204151162,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q2",110.723012192102,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q3",112.787140204662,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q4",114.51675160908,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q1",116.215535773239,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q2",118.615739474148,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q3",120.790725684395,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q4",129.357997428828,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q1",137.654847103222,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q2",146.189811023841,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q3",152.720346334665,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q4",157.129966113765,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q1",160.585027072267,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q2",159.914264679378,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q3",157.565282465016,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q4",149.997949368535,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q1",141.953407872893,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q2",138.816328213077,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q3",135.693028242151,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q4",133.997693536241,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q1",131.544332559201,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q2",128.789298266482,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q3",126.423594001258,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q4",125.248573440809,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q1",123.177605850767,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q2",121.500439619272,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q3",120.118938534211,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q4",119.414314663175,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q1",118.878121158644,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q2",118.047067699955,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q3",117.811463217043,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q4",117.925989416202,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q1",118.962539540335,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q2",121.621526782715,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q3",123.843771867692,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q4",126.581805251698,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q1",129.448342054408,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q2",132.369228574757,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q3",134.152486027257,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q4",136.330329765396,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q1",138.28171293594,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q2",140.056513612317,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q3",141.95449531619,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q4",143.55907498305,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q1",144.849891573345,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q2",145.28661815518,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q3",146.540343604546,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q4",147.385820195002,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q1",147.558932473678,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q2",147.369976191644,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q3",147.357274167905,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q4",146.879372005357,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q1",147.185280388502,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q2",147.466315345081,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q3",147.140298546361,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q4",146.888959167164,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q1",146.49362957612,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q2",146.271931907827,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q3",146.081541338721,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q4",145.680074192262,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q1",145.772551012455,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q2",146.076487705084,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q3",146.072734586715,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q4",147.370988772998,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q1",148.631568205704,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q2",151.465586477456,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q3",154.428466809269,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q4",155.198917476392,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q1",155.895465905461,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q2",156.515781507727,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q3",157.627082755858,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q4",158.522360154749,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q1",160.251039197525,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q2",162.289214783504,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q3",165.035503044173,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q4",170.221130350313,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q1",175.490087068591,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q2",180.668026602478,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q3",185.651244043471,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q4",186.541642776413,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q1",187.711304878228,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q2",186.743486482025,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q3",184.774759070731,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q4",181.87041348535,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q1",179.155004273385,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",174.783920323709,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",171.232900179724,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",168.156509202613,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",165.052503620074,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",162.775474659675,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",160.468665190258,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",158.58049843787,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",156.77170041206,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",155.349901950057,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",153.931462209082,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",152.666698389068,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",151.136382941669,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",149.985193794989,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",148.874077416372,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",147.512547752831,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",146.352845767838,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",145.404616843323,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",144.451269828566,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",143.469045770186,
"JPN","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",142.725718521582,
